trip_id,route_id,bus_id,status,miss_reason,origin,destination,trip_start_time,trip_end_time,trip_start_min,trip_end_min,distance_km,predicted_energy_kwh,soc_before_trip,soc_after_trip,charge_requested,station_id,charger_id,charger_type,charging_power_kw,charge_start_time,charge_end_time,charge_start_min,charge_end_min,wait_time_min,charge_duration_min,charged_energy_kwh,charging_cost,currency,soc_after_charge
1884-2-288-0632,1884,CURBUS00130,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:32:00,06:50:00,392.0,410.0,2.67,4.4770045913308465,0.811,0.7960766513622306,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7960766513622306
1884-1-448-0634,1884,CURBUS00094,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:34:00,06:52:00,394.0,412.0,2.71,5.84498134047771,0.81,0.7905167288650744,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7905167288650744
1884-2-448-0634,1884,CURBUS00099,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:34:00,06:52:00,394.0,412.0,2.67,4.688939668977773,0.809,0.7933702011034075,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7933702011034075
1862-1-288-0635,1862,CURBUS00072,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:35:00,06:56:00,395.0,416.0,5.11,14.57072561382623,0.788,0.7394309146205793,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7394309146205793
1862-2-288-0635,1862,CURBUS00022,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:35:00,06:56:00,395.0,416.0,4.5,10.268020863178252,0.785,0.7507732637894059,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7507732637894059
1862-2-448-0636,1862,CURBUS00047,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:36:00,06:57:00,396.0,417.0,4.5,12.34557597395508,0.784,0.7428480800868165,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7428480800868165
1884-1-288-0638,1884,CURBUS00149,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:38:00,06:56:00,398.0,416.0,2.71,6.383071765053303,0.809,0.787723094116489,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.787723094116489
1884-2-288-0638,1884,CURBUS00104,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:38:00,06:56:00,398.0,416.0,2.67,6.765321799525264,0.808,0.7854489273349159,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7854489273349159
1862-1-448-0638,1862,CURBUS00019,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:38:00,06:59:00,398.0,419.0,5.11,8.050504627965296,0.783,0.756164984573449,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.756164984573449
1884-1-287-0639,1884,CURBUS00134,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:39:00,06:57:00,399.0,417.0,2.71,7.093040407606017,0.808,0.7843565319746466,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7843565319746466
1884-2-287-0639,1884,CURBUS00103,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:39:00,06:57:00,399.0,417.0,2.67,6.951798133527051,0.807,0.7838273395549099,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7838273395549099
1862-1-287-0640,1862,CURBUS00070,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:40:00,07:01:00,400.0,421.0,5.11,10.881337577597812,0.782,0.7457288747413406,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7457288747413406
1884-1-448-0641,1884,CURBUS00117,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:41:00,06:59:00,401.0,419.0,2.71,5.585970407174092,0.805,0.786380098642753,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.786380098642753
1884-2-448-0641,1884,CURBUS00091,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:41:00,06:59:00,401.0,419.0,2.67,4.123406865860971,0.804,0.7902553104471302,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7902553104471302
1862-2-287-0641,1862,CURBUS00031,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:41:00,07:02:00,401.0,422.0,4.5,6.9441891691649165,0.781,0.7578527027694503,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7578527027694503
